CRIM,ZN,INDUS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV
1.7702038062623382,0.0,18.1,0.693,6.405,96.0,0.516887215144586,3.1780538303479458,666,20.2,396.9,19.37,2.5257286443082556
2.037579944459908,0.0,18.1,0.693,5.747,98.9,0.4906637319420382,3.1780538303479458,666,20.2,393.1,19.92,2.1400661634962708
3.646801462826533,0.0,18.1,0.693,5.453,100.0,0.3985076275406656,3.1780538303479458,666,20.2,396.9,30.59,1.6094379124341003
2.2942050785484422,0.0,18.1,0.693,5.852,77.8,0.4057317392255952,3.1780538303479458,666,20.2,338.16,29.97,1.840549633397487
3.2207181267873874,0.0,18.1,0.693,5.987,100.0,0.4629790143087711,3.1780538303479458,666,20.2,396.9,26.77,1.7227665977411035
2.655788016439399,0.0,18.1,0.693,6.343,100.0,0.45368368037863877,3.1780538303479458,666,20.2,396.9,20.32,1.9740810260220096
2.2613161235954014,0.0,18.1,0.693,6.404,100.0,0.49408629976169266,3.1780538303479458,666,20.2,376.11,20.31,2.4932054526026954
3.2109121992086997,0.0,18.1,0.693,5.349,96.0,0.5322739549718603,3.1780538303479458,666,20.2,396.9,19.77,2.1162555148025524
3.726396794273884,0.0,18.1,0.693,5.531,85.4,0.47461796679648094,3.1780538303479458,666,20.2,329.46,27.38,2.1400661634962708
4.21834232049674,0.0,18.1,0.693,5.683,100.0,0.3544524760856333,3.1780538303479458,666,20.2,384.97,22.98,1.6094379124341003
3.030916002888473,0.0,,0.659,4.138,100.0,0.16390297126993653,3.1780538303479458,666,20.2,370.22,23.34,2.4765384001174837
2.4808233243503643,0.0,18.1,0.659,5.608,100.0,0.25091434825956627,3.1780538303479458,666,20.2,332.09,,3.32862668882732
2.0020055377667436,0.0,18.1,0.597,5.617,97.9,0.3747996937972793,3.1780538303479458,666,20.2,314.64,26.4,2.8449093838194073
,0.0,18.1,0.597,6.852,100.0,0.3821964811688101,3.1780538303479458,666,20.2,179.36,19.78,3.3141860046725258
3.9344848389972373,0.0,18.1,0.597,5.757,100.0,0.3457151037023904,3.1780538303479458,666,20.2,2.6,10.11,2.70805020110221
2.642672216602734,0.0,18.1,0.597,6.657,100.0,0.4236324120636134,3.1780538303479458,666,20.2,35.05,21.22,2.8449093838194073
2.9344418051108834,0.0,18.1,0.597,4.628,100.0,0.4407678998105515,3.1780538303479458,666,20.2,28.79,34.37,2.884800712846709
3.35535586595285,0.0,18.1,0.597,5.155,100.0,0.4633565865239419,3.1780538303479458,666,20.2,210.97,20.08,2.791165107812717
3.8231065421862525,0.0,18.1,0.693,4.519,100.0,0.5057326766999812,3.1780538303479458,666,20.2,88.27,36.98,1.9459101490553132
2.895060747382296,0.0,18.1,0.679,6.434,100.0,0.6068809804025369,3.1780538303479458,666,20.2,27.25,29.05,1.9740810260220096
2.3827077974677526,0.0,18.1,0.679,6.782,90.8,0.5985617380700774,3.1780538303479458,666,20.2,21.57,25.79,2.0149030205422647
3.2558093089214903,0.0,18.1,0.679,5.304,89.1,0.49925898739452523,3.1780538303479458,666,20.2,127.36,26.64,2.341805806147327
4.297749244207548,0.0,18.1,0.679,5.957,100.0,0.5892300671401723,3.1780538303479458,666,20.2,16.45,20.62,2.174751721484161
2.469141361459595,0.0,18.1,0.718,6.824,76.5,0.5844477636366044,3.1780538303479458,666,20.2,48.45,22.74,2.128231705849268
2.4058093284292976,0.0,18.1,0.718,6.411,100.0,0.6199849149309613,3.1780538303479458,666,20.2,318.75,15.02,2.8154087194227095
1.9491320958628744,0.0,18.1,0.718,6.006,95.3,0.6283953033302484,3.1780538303479458,666,20.2,319.98,15.7,2.653241964607215
2.488915271185359,0.0,18.1,0.614,5.648,87.6,0.6684445679195735,3.1780538303479458,666,20.2,291.55,14.1,3.0349529867072724
1.9530871895177742,0.0,18.1,0.614,6.103,,0.7039882037378201,3.1780538303479458,666,20.2,2.52,23.29,2.5952547069568657
2.173855865779787,0.0,18.1,0.584,5.565,70.6,0.7244035702104994,3.1780538303479458,666,20.2,3.65,17.16,2.4595888418037104
2.7638191315385248,0.0,18.1,0.679,5.896,95.4,0.6468937960424833,3.1780538303479458,666,20.2,7.68,24.39,2.1162555148025524
,0.0,18.1,0.584,5.837,59.7,0.6919464599834264,3.1780538303479458,666,20.2,24.65,15.69,2.322387720290225
3.6286489733637057,,18.1,0.679,6.202,78.7,0.6221344133135258,3.1780538303479458,666,20.2,18.82,14.52,2.388762789235098
1.9970254990402692,0.0,18.1,0.679,6.193,78.1,0.6604173559370264,3.1780538303479458,666,20.2,96.73,21.52,2.3978952727983707
2.2341874014951975,0.0,18.1,0.679,6.38,,0.677119419482748,3.1780538303479458,666,20.2,60.72,24.08,2.2512917986064953
,0.0,18.1,0.584,6.348,86.1,0.7191559997409962,3.1780538303479458,666,20.2,83.45,17.64,2.6741486494265287
2.3087957667707584,0.0,18.1,0.584,6.833,94.3,0.7363024508738729,3.1780538303479458,666,20.2,81.33,19.69,2.6461747973841225
1.8631572244404297,0.0,18.1,0.584,6.425,74.8,0.7886391620191661,3.1780538303479458,666,20.2,97.95,12.03,2.7788192719904172
1.719380514282737,0.0,18.1,0.713,6.436,87.9,0.8397552001960356,3.1780538303479458,666,20.2,100.19,16.22,2.6602595372658615
2.6328524045363078,0.0,18.1,0.713,6.208,95.0,0.7984976961677712,3.1780538303479458,666,20.2,100.63,15.17,2.4595888418037104
2.412371798604752,0.0,18.1,0.74,6.629,94.6,0.7536306159394559,3.1780538303479458,666,20.2,109.85,23.27,2.5952547069568657
2.6686716088200084,0.0,18.1,0.74,6.461,93.3,0.6944463362915655,3.1780538303479458,666,20.2,27.49,18.05,2.2617630984737906
2.7197943017259636,0.0,18.1,0.74,6.152,100.0,0.649299780779669,3.1780538303479458,666,20.2,9.32,26.45,2.163323025660538
2.6157960136595606,0.0,18.1,0.74,5.935,87.9,0.5991661170890513,3.1780538303479458,666,20.2,68.95,34.02,2.128231705849268
2.2397123836213173,0.0,18.1,0.74,5.627,93.9,0.5972968549031111,3.1780538303479458,666,20.2,396.9,22.88,2.5494451709255714
3.093362487269874,0.0,18.1,0.74,5.818,92.4,0.6239042778177846,3.1780538303479458,666,20.2,391.45,,2.3513752571634776
2.274615567183416,0.0,18.1,0.74,6.406,97.2,0.7251786513906091,3.1780538303479458,666,20.2,385.96,,2.8390784635086144
1.7345487010764669,0.0,18.1,0.74,6.219,100.0,0.6955443051596668,3.1780538303479458,666,20.2,395.69,16.59,2.91235066461494
2.2992334826176704,0.0,18.1,0.74,6.485,100.0,0.6822884372250694,3.1780538303479458,666,20.2,386.73,18.85,2.7343675094195836
2.5496248422837064,0.0,18.1,0.74,5.854,96.6,0.6395354111112962,3.1780538303479458,666,20.2,240.52,23.79,2.379546134130174
2.3676047483679747,0.0,18.1,0.74,6.459,94.8,0.6870788051583386,3.1780538303479458,666,20.2,43.06,23.98,2.468099531471619
1.8386541873804634,0.0,18.1,0.74,6.341,96.4,0.7285143243972366,3.1780538303479458,666,20.2,318.01,17.79,2.7013612129514133
2.2950417131089202,0.0,18.1,0.74,6.251,96.6,0.7875478559814296,3.1780538303479458,666,20.2,388.52,16.44,2.533696813957432
2.233137475268552,0.0,18.1,0.713,6.185,98.7,0.8160725273972436,3.1780538303479458,666,20.2,396.9,18.13,2.6461747973841225
2.018365020897442,0.0,18.1,0.713,6.417,98.3,0.7816158285475535,3.1780538303479458,666,20.2,304.21,19.31,2.5649493574615367
1.9047488112503523,0.0,18.1,0.713,6.749,92.6,0.8431177071362403,3.1780538303479458,666,20.2,0.32,17.44,2.5952547069568657
1.6939885977369975,0.0,18.1,0.713,6.655,,0.85662564955242,3.1780538303479458,666,20.2,355.29,17.73,2.7212954278522306
1.6273112288259213,0.0,18.1,0.713,6.297,91.8,0.8621301729147193,3.1780538303479458,666,20.2,385.09,17.27,2.7788192719904172
2.1099816583913045,0.0,,0.713,7.393,99.3,0.897189458571754,3.1780538303479458,666,20.2,375.87,16.74,2.8791984572980396
2.2527255071970935,0.0,18.1,0.713,6.728,94.1,0.9147295138072007,3.1780538303479458,666,20.2,6.68,18.71,2.7013612129514133
1.5586434409821213,0.0,18.1,0.713,6.525,86.5,0.890275244670873,3.1780538303479458,666,20.2,50.92,18.13,2.6461747973841225
1.540908504959681,0.0,18.1,0.713,5.976,87.9,0.9480219300356085,3.1780538303479458,666,20.2,10.48,19.01,2.5416019934645457
2.104204883476155,0.0,18.1,0.713,5.936,80.3,1.0221631165047034,3.1780538303479458,666,20.2,3.5,16.94,2.6026896854443837
2.047980543910968,,,0.713,6.301,83.7,1.0235654143451984,3.1780538303479458,666,20.2,272.21,16.23,2.7013612129514133
1.9170946562051687,0.0,18.1,0.713,6.081,84.4,0.9997123400132274,3.1780538303479458,666,20.2,396.9,14.7,2.995732273553991
,0.0,18.1,0.713,6.701,90.0,0.9545494439912454,3.1780538303479458,666,20.2,255.23,16.42,2.797281334830153
1.3064689215086058,0.0,18.1,0.713,6.376,88.4,0.9427768571099817,3.1780538303479458,666,20.2,391.43,14.65,2.8735646395797834
1.8953564307380073,0.0,18.1,0.713,6.317,83.0,1.0059120333791893,3.1780538303479458,666,20.2,396.9,13.99,2.970414465569701
1.7614978367258425,0.0,18.1,0.713,6.513,89.9,1.0301906825494505,3.1780538303479458,666,20.2,393.82,10.29,3.005682604407159
2.059152095906768,0.0,18.1,0.655,6.209,65.4,1.086337257792497,3.1780538303479458,666,20.2,396.9,13.22,3.0633909220278057
,0.0,18.1,0.655,5.759,48.2,1.1205368460839014,3.1780538303479458,666,20.2,334.4,14.13,2.990719731730447
1.3283950846737085,0.0,,0.655,5.952,84.7,1.0548345413222142,3.1780538303479458,666,20.2,22.01,17.15,2.9444389791664403
1.486655400195455,0.0,18.1,0.584,6.003,94.5,0.9322821842922008,3.1780538303479458,666,20.2,331.29,21.32,2.9496883350525844
2.745712007483798,0.0,18.1,0.58,5.926,71.0,1.0676031017937646,3.1780538303479458,666,20.2,368.74,18.13,2.9496883350525844
2.570709658105296,0.0,18.1,0.58,5.713,56.7,1.0380480816933282,3.1780538303479458,666,20.2,396.9,14.76,3.0007198150650303
1.4698976454871284,0.0,18.1,0.58,6.167,84.0,1.1096841026351594,3.1780538303479458,666,20.2,396.9,16.29,2.990719731730447
1.3958510501498456,0.0,18.1,0.532,6.229,90.7,1.1311762795413725,3.1780538303479458,666,20.2,395.33,12.87,2.975529566236472
1.272195779518779,0.0,18.1,0.58,6.437,75.0,1.0635031115545417,3.1780538303479458,666,20.2,393.37,14.36,3.1441522786722644
1.5361981786369632,0.0,18.1,0.614,6.98,67.6,0.929364891361427,3.1780538303479458,666,20.2,374.68,,3.3945083935113587
2.0863910875491882,0.0,18.1,0.584,5.427,95.4,0.8878089494385047,3.1780538303479458,666,20.2,352.58,18.14,2.624668592163159
1.855222412138693,0.0,18.1,0.584,6.162,97.4,0.7911809208313108,3.1780538303479458,666,20.2,302.76,24.1,2.5877640352277083
1.5833834229101753,0.0,18.1,0.614,6.484,93.6,0.8352108198234132,3.1780538303479458,666,20.2,396.21,18.68,2.8154087194227095
2.7096089855662036,0.0,18.1,0.614,5.304,97.3,0.7422706225194976,3.1780538303479458,666,20.2,349.48,24.91,2.4849066497880004
2.3256177921046186,0.0,18.1,0.614,6.185,96.7,0.7749575557575112,3.1780538303479458,666,20.2,379.7,18.03,2.681021528714291
2.6626134080936033,0.0,18.1,0.614,6.229,88.0,0.6684445679195735,3.1780538303479458,666,20.2,383.32,13.11,3.0633909220278057
1.7619890279258779,0.0,18.1,0.532,6.242,64.7,1.2308678677885803,3.1780538303479458,666,20.2,396.9,10.74,3.1354942159291497
1.7419002338055392,0.0,18.1,0.532,6.75,74.9,1.2034826842367052,3.1780538303479458,666,20.2,393.07,7.74,3.1654750481410856
1.7459179535187497,0.0,18.1,0.532,7.061,77.0,1.226888228896677,3.1780538303479458,666,20.2,395.28,7.01,3.2188758248682006
1.036162251794904,0.0,18.1,0.532,5.762,40.3,1.410572253579414,3.1780538303479458,666,20.2,392.92,10.42,3.0819099697950434
0.8664994667703585,0.0,18.1,0.583,5.871,41.9,1.3147983594148207,3.1780538303479458,666,20.2,370.73,13.34,3.0252910757955354
1.3011911623995625,0.0,18.1,0.583,6.312,51.9,1.384217205324691,3.1780538303479458,666,20.2,388.62,10.58,3.054001181677967
1.7390177579699948,0.0,18.1,0.583,6.114,79.8,1.2657920064647443,3.1780538303479458,666,20.2,392.68,14.98,2.9496883350525844
1.576019692210814,0.0,18.1,0.583,5.905,53.2,1.1481323451315006,3.1780538303479458,666,20.2,388.22,11.45,3.0252910757955354
-1.8914030245566522,0.0,27.74,0.609,5.454,92.7,0.5993308843556605,1.3862943611198906,711,20.1,395.09,18.06,2.7212954278522306
-1.6962493094210638,0.0,27.74,0.609,5.414,98.3,0.5626967511758802,1.3862943611198906,711,20.1,344.05,23.97,1.9459101490553132
-1.5728167289784551,0.0,27.74,0.609,5.093,98.0,0.6002640530798894,1.3862943611198906,711,20.1,318.43,29.68,2.0918640616783932
-2.2467720281748327,0.0,27.74,0.609,5.983,98.8,0.624921871564379,1.3862943611198906,711,20.1,390.11,18.07,2.6100697927420065
-2.195346342324447,0.0,27.74,0.609,5.983,83.5,0.7466405529999453,1.3862943611198906,711,20.1,396.9,13.35,3.0007198150650303
-1.7526733805208532,0.0,9.69,0.585,5.707,54.0,0.8678145184170403,1.791759469228055,391,19.2,396.9,12.01,3.0819099697950434
-1.2745025705164632,0.0,9.69,0.585,5.926,42.6,0.8678145184170403,1.791759469228055,391,19.2,396.9,13.59,3.1986731175506815
-1.7204253406237284,0.0,9.69,0.585,5.67,28.8,1.0291192921394758,1.791759469228055,391,19.2,393.29,17.6,3.139832617527748
-1.2392546184705757,0.0,9.69,0.585,5.39,72.9,1.0291192921394758,1.791759469228055,391,19.2,396.9,21.14,2.9806186357439426
-1.3153513923093252,0.0,9.69,0.585,5.794,70.6,1.0621903220341422,1.791759469228055,391,19.2,396.9,14.1,2.9069010598473755
-1.4307897610064546,0.0,9.69,0.585,6.019,65.3,0.8792532337715917,1.791759469228055,391,19.2,396.9,12.92,3.054001181677967
-1.726927241226568,0.0,9.69,0.585,5.569,73.5,0.8754270698191536,1.791759469228055,391,19.2,395.77,15.1,2.8622008809294686
-1.4944142358653185,0.0,9.69,0.585,6.027,79.7,0.9155704725496719,1.791759469228055,391,19.2,396.9,14.33,2.8213788864092133
-2.7705108824448157,0.0,11.93,0.573,6.593,69.1,0.9076938846486369,0.0,273,21.0,391.99,,3.109060958860994
-3.09511071753427,0.0,11.93,0.573,6.12,76.7,0.8274595181675394,0.0,273,21.0,396.9,9.08,3.0252910757955354
-2.800823601254565,0.0,11.93,0.573,6.976,91.0,0.7735744296725598,0.0,273,21.0,396.9,5.64,3.173878458937465
-2.211009149506836,0.0,11.93,0.573,6.794,89.3,0.8708330089493718,0.0,273,21.0,393.45,6.48,3.091042453358316
-3.04892210206811,0.0,11.93,0.573,6.03,,0.9182887345368281,0.0,273,21.0,396.9,7.88,2.4765384001174837
